match_id,home,away
7125608,"{'formation': (4, 2, 3, 1), 'roster': {'carlos-kameni': {'position': (1, 0, 0, 0), 'substitution': (1, 0), 'statistics': {'totalPass': 25, 'accuratePass': 14, 'totalLongBalls': 20, 'accurateLongBalls': 9, 'savedShotsFromInsideTheBox': 2, 'saves': 2, 'minutesPlayed': 90, 'touches': 30, 'rating': 6.7}}, 'roberto-rosales': {'position': (0, 1, 0, 0), 'substitution': (1, 0), 'statistics': {'totalPass': 35, 'accuratePass': 27, 'totalLongBalls': 4, 'accurateLongBalls': 3, 'totalCross': 3, 'accurateCross': 2, 'aerialLost': 1, 'aerialWon': 1, 'duelLost': 4, 'duelWon': 2, 'challengeLost': 1, 'totalContest': 1, 'totalClearance': 1, 'interceptionWon': 1, 'totalTackle': 1, 'fouls': 1, 'minutesPlayed': 90, 'touches': 56, 'rating': 6.6, 'keyPass': 2}}, 'diego-llorente': {'position': (0, 1, 0, 0), 'substitution': (1, 0), 'statistics': {'totalPass': 30, 'accuratePass': 26, 'totalLongBalls': 4, 'accurateLongBalls': 1, 'aerialLost': 3, 'aerialWon': 3, 'duelLost': 4, 'duelWon': 4, 'totalClearance': 4, 'outfielderBlock': 1, 'interceptionWon': 4, 'totalTackle': 1, 'fouls': 1, 'minutesPlayed': 90, 'touches': 40, 'rating': 7.2, 'keyPass': 1}}, 'bakary-kone': {'position': (0, 1, 0, 0), 'substitution': (1, 0), 'statistics': {'totalPass': 35, 'accuratePass': 23, 'totalLongBalls': 10, 'accurateLongBalls': 3, 'aerialLost': 1, 'aerialWon': 2, 'duelLost': 1, 'duelWon': 5, 'blockedScoringAttempt': 1, 'totalClearance': 2, 'interceptionWon': 2, 'totalTackle': 3, 'minutesPlayed': 90, 'touches': 44, 'rating': 6.9}}, 'federico-ricca': {'position': (0, 1, 0, 0), 'substitution': (1, 0), 'statistics': {'totalPass': 42, 'accuratePass': 29, 'totalLongBalls': 3, 'accurateLongBalls': 1, 'totalCross': 1, 'accurateCross': 1, 'aerialLost': 3, 'aerialWon': 1, 'duelLost': 11, 'duelWon': 6, 'challengeLost': 2, 'dispossessed': 4, 'totalContest': 1, 'shotOffTarget': 1, 'totalClearance': 1, 'outfielderBlock': 2, 'interceptionWon': 4, 'totalTackle': 3, 'wasFouled': 2, 'fouls': 2, 'minutesPlayed': 90, 'touches': 83, 'rating': 6.4, 'keyPass': 1}}, 'ignacio-camacho': {'position': (0, 0, 1, 0), 'substitution': (1, 0), 'statistics': {'totalPass': 61, 'accuratePass': 41, 'totalLongBalls': 8, 'accurateLongBalls': 5, 'aerialLost': 2, 'aerialWon': 7, 'duelLost': 6, 'duelWon': 11, 'challengeLost': 2, 'dispossessed': 1, 'totalContest': 1, 'totalClearance': 1, 'interceptionWon': 9, 'totalTackle': 4, 'minutesPlayed': 90, 'touches': 80, 'rating': 7.3}}, 'recio': {'position': (0, 0, 1, 0), 'substitution': (1, 0), 'statistics': {'totalPass': 48, 'accuratePass': 38, 'totalLongBalls': 2, 'accurateLongBalls': 1, 'totalCross': 1, 'aerialLost': 3, 'duelLost': 6, 'duelWon': 4, 'dispossessed': 1, 'blockedScoringAttempt': 1, 'totalClearance': 2, 'interceptionWon': 1, 'totalTackle': 2, 'wasFouled': 2, 'fouls': 2, 'minutesPlayed': 90, 'touches': 59, 'rating': 6.7, 'keyPass': 1}}, 'keko': {'position': (0, 0, 1, 0), 'substitution': (1, 0), 'statistics': {'totalPass': 12, 'accuratePass': 8, 'totalCross': 3, 'accurateCross': 1, 'aerialWon': 1, 'duelLost': 5, 'duelWon': 8, 'totalContest': 1, 'interceptionWon': 3, 'totalTackle': 1, 'wasFouled': 7, 'fouls': 4, 'minutesPlayed': 45, 'touches': 28, 'rating': 6.9, 'keyPass': 1}}, 'juanpi-anor': {'position': (0, 0, 1, 0), 'substitution': (1, 0), 'statistics': {'totalPass': 36, 'accuratePass': 29, 'totalLongBalls': 4, 'accurateLongBalls': 2, 'totalCross': 5, 'accurateCross': 1, 'aerialLost': 1, 'aerialWon': 1, 'duelLost': 10, 'duelWon': 8, 'dispossessed': 4, 'totalContest': 9, 'wonContest': 4, 'shotOffTarget': 1, 'onTargetScoringAttempt': 1, 'goals': 1, 'interceptionWon': 1, 'totalTackle': 1, 'wasFouled': 2, 'minutesPlayed': 90, 'touches': 65, 'rating': 7, 'keyPass': 3}}, 'jony': {'position': (0, 0, 1, 0), 'substitution': (1, 0), 'statistics': {'totalPass': 32, 'accuratePass': 24, 'totalLongBalls': 3, 'accurateLongBalls': 2, 'goalAssist': 1, 'totalCross': 3, 'aerialLost': 2, 'duelLost': 10, 'duelWon': 2, 'challengeLost': 1, 'dispossessed': 4, 'totalContest': 4, 'wonContest': 1, 'interceptionWon': 1, 'wasFouled': 1, 'minutesPlayed': 71, 'touches': 49, 'rating': 6, 'keyPass': 1}}, 'sandro-ramirez': {'position': (0, 0, 0, 1), 'substitution': (1, 0), 'statistics': {'totalPass': 13, 'accuratePass': 8, 'totalLongBalls': 1, 'accurateLongBalls': 1, 'aerialLost': 1, 'aerialWon': 1, 'duelLost': 6, 'duelWon': 4, 'dispossessed': 1, 'totalContest': 3, 'shotOffTarget': 3, 'onTargetScoringAttempt': 1, 'blockedScoringAttempt': 1, 'wasFouled': 3, 'fouls': 1, 'totalOffside': 1, 'minutesPlayed': 78, 'touches': 29, 'rating': 6.7}}, 'charles-dias': {'position': (0, 0, 0, 1), 'substitution': (0, 1), 'statistics': {'totalPass': 18, 'accuratePass': 10, 'aerialLost': 4, 'aerialWon': 6, 'duelLost': 5, 'duelWon': 8, 'dispossessed': 1, 'shotOffTarget': 1, 'onTargetScoringAttempt': 2, 'wasFouled': 2, 'minutesPlayed': 45, 'touches': 24, 'rating': 7, 'keyPass': 1}}, 'zdravko-kuzmanovic': {'position': (0, 0, 1, 0), 'substitution': (0, 1), 'statistics': {'totalPass': 11, 'accuratePass': 7, 'duelLost': 1, 'duelWon': 2, 'dispossessed': 1, 'totalTackle': 1, 'wasFouled': 1, 'minutesPlayed': 19, 'touches': 14, 'rating': 6.4}}, 'gonzalo-castro': {'position': (0, 0, 1, 0), 'substitution': (0, 1), 'statistics': {'totalPass': 4, 'accuratePass': 2, 'totalCross': 1, 'aerialWon': 1, 'duelLost': 1, 'duelWon': 4, 'dispossessed': 1, 'interceptionWon': 1, 'totalTackle': 3, 'minutesPlayed': 12, 'touches': 13, 'rating': 6.5}}, 'aaron-escandell': {'position': (1, 0, 0, 0), 'substitution': (0, 1), 'statistics': {}}, 'weligton': {'position': (0, 1, 0, 0), 'substitution': (0, 1), 'statistics': {}}, 'miguel-torres': {'position': (0, 1, 0, 0), 'substitution': (0, 1), 'statistics': {}}, 'pablo-fornals': {'position': (0, 0, 1, 0), 'substitution': (0, 1), 'statistics': {}}}}","{'formation': (5, 3, 2, 0), 'roster': {'nauzet-perez': {'position': (1, 0, 0, 0), 'substitution': (1, 0), 'statistics': {'totalPass': 28, 'accuratePass': 11, 'totalLongBalls': 27, 'accurateLongBalls': 10, 'aerialWon': 1, 'duelWon': 1, 'totalClearance': 1, 'wasFouled': 1, 'savedShotsFromInsideTheBox': 3, 'saves': 3, 'totalKeeperSweeper': 2, 'accurateKeeperSweeper': 2, 'minutesPlayed': 90, 'touches': 35, 'rating': 6.8, 'keyPass': 1}}, 'javier-flano': {'position': (0, 1, 0, 0), 'substitution': (1, 0), 'statistics': {'totalPass': 24, 'accuratePass': 14, 'totalLongBalls': 5, 'totalCross': 1, 'aerialWon': 2, 'duelLost': 2, 'duelWon': 6, 'challengeLost': 1, 'totalContest': 1, 'blockedScoringAttempt': 1, 'totalClearance': 1, 'interceptionWon': 4, 'totalTackle': 3, 'wasFouled': 1, 'minutesPlayed': 90, 'touches': 46, 'rating': 7}}, 'david-garcia': {'position': (0, 1, 0, 0), 'substitution': (1, 0), 'statistics': {'totalPass': 28, 'accuratePass': 21, 'totalLongBalls': 4, 'aerialLost': 3, 'aerialWon': 2, 'duelLost': 6, 'duelWon': 5, 'totalClearance': 3, 'interceptionWon': 4, 'totalTackle': 3, 'fouls': 3, 'minutesPlayed': 90, 'touches': 50, 'rating': 6.8}}, 'miguel-flano': {'position': (0, 1, 0, 0), 'substitution': (1, 0), 'statistics': {'totalPass': 29, 'accuratePass': 21, 'totalLongBalls': 7, 'accurateLongBalls': 2, 'aerialLost': 2, 'aerialWon': 1, 'duelLost': 4, 'duelWon': 6, 'challengeLost': 1, 'totalClearance': 5, 'outfielderBlock': 2, 'interceptionWon': 3, 'totalTackle': 4, 'wasFouled': 1, 'fouls': 1, 'minutesPlayed': 90, 'touches': 46, 'rating': 7.3}}, 'unai-garcia': {'position': (0, 1, 0, 0), 'substitution': (1, 0), 'statistics': {'totalPass': 22, 'accuratePass': 14, 'totalLongBalls': 11, 'accurateLongBalls': 5, 'totalCross': 1, 'aerialLost': 1, 'aerialWon': 1, 'duelLost': 2, 'duelWon': 6, 'totalClearance': 6, 'interceptionWon': 4, 'totalTackle': 5, 'fouls': 1, 'minutesPlayed': 90, 'touches': 44, 'rating': 7.3}}, 'juan-rafael-fuentes': {'position': (0, 1, 0, 0), 'substitution': (1, 0), 'statistics': {'totalPass': 15, 'accuratePass': 10, 'totalLongBalls': 4, 'accurateLongBalls': 1, 'aerialLost': 1, 'aerialWon': 1, 'duelLost': 4, 'duelWon': 4, 'dispossessed': 1, 'totalClearance': 1, 'interceptionWon': 1, 'totalTackle': 1, 'wasFouled': 2, 'fouls': 3, 'minutesPlayed': 49, 'touches': 25, 'rating': 6.6, 'keyPass': 1}}, 'miguel-de-las-cuevas': {'position': (0, 0, 1, 0), 'substitution': (1, 0), 'statistics': {'totalPass': 28, 'accuratePass': 23, 'totalCross': 3, 'aerialLost': 2, 'aerialWon': 1, 'duelLost': 10, 'duelWon': 6, 'dispossessed': 1, 'totalContest': 6, 'wonContest': 3, 'interceptionWon': 1, 'totalTackle': 1, 'wasFouled': 1, 'fouls': 4, 'minutesPlayed': 90, 'touches': 43, 'rating': 6.4, 'keyPass': 1}}, 'fausto-tienza': {'position': (0, 0, 1, 0), 'substitution': (1, 0), 'statistics': {'totalPass': 25, 'accuratePass': 16, 'totalLongBalls': 3, 'totalCross': 1, 'aerialLost': 2, 'aerialWon': 3, 'duelLost': 6, 'duelWon': 7, 'challengeLost': 2, 'interceptionWon': 2, 'totalTackle': 2, 'wasFouled': 2, 'fouls': 2, 'minutesPlayed': 71, 'touches': 33, 'rating': 6.6}}, 'oier': {'position': (0, 0, 1, 0), 'substitution': (1, 0), 'statistics': {'totalPass': 39, 'accuratePass': 25, 'totalLongBalls': 4, 'accurateLongBalls': 1, 'aerialLost': 1, 'duelLost': 6, 'duelWon': 10, 'challengeLost': 1, 'dispossessed': 1, 'totalContest': 1, 'wonContest': 1, 'totalClearance': 1, 'outfielderBlock': 1, 'interceptionWon': 2, 'totalTackle': 6, 'wasFouled': 3, 'fouls': 4, 'minutesPlayed': 90, 'touches': 58, 'rating': 7.6, 'keyPass': 2}}, 'oriol-riera': {'position': (0, 0, 0, 1), 'substitution': (1, 0), 'statistics': {'totalPass': 27, 'accuratePass': 19, 'goalAssist': 1, 'aerialLost': 6, 'aerialWon': 4, 'duelLost': 12, 'duelWon': 6, 'dispossessed': 2, 'totalContest': 4, 'wonContest': 1, 'bigChanceCreated': 1, 'onTargetScoringAttempt': 1, 'blockedScoringAttempt': 1, 'totalClearance': 4, 'totalTackle': 1, 'fouls': 3, 'totalOffside': 1, 'minutesPlayed': 90, 'touches': 44, 'rating': 7, 'keyPass': 1}}, 'kenan-kodro': {'position': (0, 0, 0, 1), 'substitution': (1, 0), 'statistics': {'totalPass': 21, 'accuratePass': 15, 'totalCross': 1, 'aerialLost': 4, 'aerialWon': 4, 'duelLost': 7, 'duelWon': 4, 'dispossessed': 2, 'totalContest': 1, 'shotOffTarget': 1, 'onTargetScoringAttempt': 1, 'blockedScoringAttempt': 1, 'minutesPlayed': 77, 'touches': 35, 'rating': 6.5}}, 'aitor-bunuel': {'position': (0, 1, 0, 0), 'substitution': (0, 1), 'statistics': {'totalPass': 16, 'accuratePass': 10, 'totalLongBalls': 1, 'totalCross': 2, 'aerialLost': 1, 'duelLost': 3, 'duelWon': 6, 'dispossessed': 1, 'totalContest': 1, 'wonContest': 1, 'shotOffTarget': 1, 'totalClearance': 1, 'interceptionWon': 4, 'totalTackle': 5, 'fouls': 1, 'minutesPlayed': 41, 'touches': 43, 'rating': 7.1, 'keyPass': 1}}, 'fran-merida': {'position': (0, 0, 1, 0), 'substitution': (0, 1), 'statistics': {'totalPass': 15, 'accuratePass': 10, 'totalLongBalls': 4, 'accurateLongBalls': 2, 'duelLost': 2, 'duelWon': 2, 'totalContest': 2, 'onTargetScoringAttempt': 1, 'goals': 1, 'totalTackle': 2, 'minutesPlayed': 19, 'touches': 21, 'rating': 7.3}}, 'jaime-romero': {'position': (0, 0, 1, 0), 'substitution': (0, 1), 'statistics': {'totalPass': 11, 'accuratePass': 10, 'aerialLost': 1, 'aerialWon': 1, 'duelLost': 4, 'duelWon': 1, 'dispossessed': 2, 'fouls': 1, 'minutesPlayed': 13, 'touches': 15, 'rating': 6.1, 'keyPass': 1}}, 'mario-fernandez': {'position': (1, 0, 0, 0), 'substitution': (0, 1), 'statistics': {}}, 'tano-bonnin': {'position': (0, 1, 0, 0), 'substitution': (0, 1), 'statistics': {}}, 'imanol-garcia': {'position': (0, 0, 1, 0), 'substitution': (0, 1), 'statistics': {}}, 'goran-causic': {'position': (0, 0, 1, 0), 'substitution': (0, 1), 'statistics': {}}}}"
7125606,"{'formation': (4, 2, 3, 1), 'roster': {'german-lux': {'position': (1, 0, 0, 0), 'substitution': (1, 0), 'statistics': {'totalPass': 25, 'accuratePass': 11, 'totalLongBalls': 19, 'accurateLongBalls': 5, 'totalClearance': 1, 'interceptionWon': 1, 'goodHighClaim': 1, 'savedShotsFromInsideTheBox': 2, 'saves': 5, 'punches': 1, 'totalKeeperSweeper': 1, 'accurateKeeperSweeper': 1, 'minutesPlayed': 90, 'touches': 39, 'rating': 7.2}}, 'juanfran': {'position': (0, 1, 0, 0), 'substitution': (1, 0), 'statistics': {'totalPass': 41, 'accuratePass': 28, 'totalLongBalls': 12, 'accurateLongBalls': 6, 'totalCross': 1, 'duelWon': 3, 'totalClearance': 1, 'interceptionWon': 2, 'totalTackle': 3, 'minutesPlayed': 90, 'touches': 71, 'rating': 6.7}}, 'raul-albentosa': {'position': (0, 1, 0, 0), 'substitution': (1, 0), 'statistics': {'totalPass': 50, 'accuratePass': 39, 'totalLongBalls': 11, 'accurateLongBalls': 2, 'aerialWon': 7, 'duelLost': 3, 'duelWon': 9, 'totalClearance': 12, 'outfielderBlock': 1, 'interceptionWon': 3, 'totalTackle': 1, 'wasFouled': 1, 'fouls': 3, 'minutesPlayed': 90, 'touches': 70, 'rating': 7.3}}, 'sidnei': {'position': (0, 1, 0, 0), 'substitution': (1, 0), 'statistics': {'totalPass': 44, 'accuratePass': 41, 'totalLongBalls': 4, 'accurateLongBalls': 3, 'aerialWon': 4, 'duelLost': 1, 'duelWon': 5, 'shotOffTarget': 1, 'totalClearance': 6, 'outfielderBlock': 1, 'interceptionWon': 1, 'wasFouled': 1, 'fouls': 1, 'minutesPlayed': 90, 'touches': 56, 'rating': 7.1}}, 'fernando-navarro': {'position': (0, 1, 0, 0), 'substitution': (1, 0), 'statistics': {'totalPass': 38, 'accuratePass': 29, 'totalLongBalls': 6, 'accurateLongBalls': 3, 'totalCross': 1, 'aerialWon': 1, 'duelLost': 4, 'duelWon': 2, 'dispossessed': 1, 'totalContest': 1, 'totalClearance': 2, 'outfielderBlock': 2, 'interceptionWon': 3, 'wasFouled': 1, 'fouls': 2, 'minutesPlayed': 90, 'touches': 64, 'rating': 6.5}}, 'pedro-mosquera': {'position': (0, 0, 1, 0), 'substitution': (1, 0), 'statistics': {'totalPass': 44, 'accuratePass': 34, 'totalLongBalls': 4, 'accurateLongBalls': 1, 'duelLost': 3, 'duelWon': 6, 'challengeLost': 1, 'dispossessed': 2, 'onTargetScoringAttempt': 1, 'goals': 1, 'totalClearance': 2, 'interceptionWon': 4, 'totalTackle': 3, 'wasFouled': 3, 'minutesPlayed': 90, 'touches': 64, 'rating': 7.6}}, 'guilherme': {'position': (0, 0, 1, 0), 'substitution': (1, 0), 'statistics': {'totalPass': 20, 'accuratePass': 14, 'totalLongBalls': 2, 'accurateLongBalls': 1, 'totalCross': 1, 'aerialLost': 4, 'aerialWon': 1, 'duelLost': 5, 'duelWon': 3, 'shotOffTarget': 1, 'onTargetScoringAttempt': 2, 'totalClearance': 1, 'interceptionWon': 2, 'totalTackle': 1, 'wasFouled': 1, 'fouls': 1, 'minutesPlayed': 68, 'touches': 31, 'rating': 6.9}}, 'carles-gil': {'position': (0, 0, 1, 0), 'substitution': (1, 0), 'statistics': {'totalPass': 16, 'accuratePass': 13, 'totalLongBalls': 1, 'accurateLongBalls': 1, 'totalCross': 2, 'duelLost': 2, 'duelWon': 2, 'totalContest': 2, 'wasFouled': 2, 'minutesPlayed': 57, 'touches': 23, 'rating': 6.3}}, 'faycal-fajr': {'position': (0, 0, 1, 0), 'substitution': (1, 0), 'statistics': {'totalPass': 31, 'accuratePass': 25, 'totalLongBalls': 5, 'accurateLongBalls': 2, 'totalCross': 6, 'accurateCross': 1, 'aerialLost': 1, 'aerialWon': 1, 'duelLost': 3, 'duelWon': 3, 'dispossessed': 1, 'shotOffTarget': 1, 'onTargetScoringAttempt': 1, 'wasFouled': 2, 'fouls': 1, 'minutesPlayed': 90, 'touches': 45, 'rating': 6.7, 'keyPass': 1}}, 'bruno-gama': {'position': (0, 0, 1, 0), 'substitution': (1, 0), 'statistics': {'totalPass': 30, 'accuratePass': 21, 'totalLongBalls': 3, 'accurateLongBalls': 1, 'totalCross': 1, 'aerialLost': 1, 'duelLost': 10, 'duelWon': 5, 'dispossessed': 6, 'totalContest': 1, 'onTargetScoringAttempt': 1, 'totalTackle': 1, 'wasFouled': 4, 'fouls': 2, 'minutesPlayed': 82, 'touches': 51, 'rating': 6, 'keyPass': 2}}, 'lucas-perez': {'position': (0, 0, 0, 1), 'substitution': (1, 0), 'statistics': {'totalPass': 25, 'accuratePass': 21, 'totalLongBalls': 2, 'accurateLongBalls': 2, 'goalAssist': 1, 'totalCross': 5, 'accurateCross': 3, 'duelLost': 8, 'duelWon': 2, 'dispossessed': 4, 'totalContest': 2, 'bigChanceCreated': 1, 'shotOffTarget': 2, 'onTargetScoringAttempt': 1, 'goals': 1, 'wasFouled': 2, 'fouls': 2, 'penaltyWon': 1, 'totalOffside': 3, 'minutesPlayed': 90, 'touches': 42, 'rating': 8.2, 'keyPass': 3}}, 'florin-andone': {'position': (0, 0, 0, 1), 'substitution': (0, 1), 'statistics': {'totalPass': 4, 'accuratePass': 2, 'aerialLost': 1, 'duelLost': 4, 'dispossessed': 1, 'totalContest': 1, 'totalClearance': 1, 'fouls': 1, 'totalOffside': 1, 'minutesPlayed': 33, 'touches': 8, 'rating': 6.4}}, 'luisinho': {'position': (0, 1, 0, 0), 'substitution': (0, 1), 'statistics': {'totalPass': 8, 'accuratePass': 8, 'totalCross': 1, 'aerialLost': 1, 'duelLost': 1, 'fouls': 1, 'minutesPlayed': 22, 'touches': 11, 'rating': 6.5}}, 'celso-borges': {'position': (0, 0, 1, 0), 'substitution': (0, 1), 'statistics': {'totalPass': 1, 'accuratePass': 1, 'duelLost': 1, 'challengeLost': 1, 'minutesPlayed': 8, 'touches': 2, 'rating': 6.3}}, 'przemyslaw-tyton': {'position': (1, 0, 0, 0), 'substitution': (0, 1), 'statistics': {}}, 'laure': {'position': (0, 1, 0, 0), 'substitution': (0, 1), 'statistics': {}}, 'alejandro-arribas': {'position': (0, 1, 0, 0), 'substitution': (0, 1), 'statistics': {}}, 'emre-colak': {'position': (0, 0, 1, 0), 'substitution': (0, 1), 'statistics': {}}}}","{'formation': (4, 2, 3, 1), 'roster': {'asier-riesgo': {'position': (1, 0, 0, 0), 'substitution': (1, 0), 'statistics': {'totalPass': 28, 'accuratePass': 6, 'totalLongBalls': 27, 'accurateLongBalls': 5, 'savedShotsFromInsideTheBox': 1, 'saves': 4, 'totalKeeperSweeper': 1, 'accurateKeeperSweeper': 1, 'minutesPlayed': 90, 'touches': 33, 'rating': 6.7}}, 'ander-capa': {'position': (0, 1, 0, 0), 'substitution': (1, 0), 'statistics': {'totalPass': 26, 'accuratePass': 21, 'totalLongBalls': 5, 'accurateLongBalls': 1, 'totalCross': 2, 'accurateCross': 1, 'aerialLost': 1, 'duelLost': 4, 'duelWon': 1, 'dispossessed': 1, 'blockedScoringAttempt': 1, 'totalClearance': 1, 'interceptionWon': 3, 'totalTackle': 1, 'fouls': 2, 'minutesPlayed': 90, 'touches': 42, 'rating': 6.5}}, 'alejandro-galvez': {'position': (0, 1, 0, 0), 'substitution': (1, 0), 'statistics': {'totalPass': 36, 'accuratePass': 25, 'totalLongBalls': 15, 'accurateLongBalls': 7, 'aerialWon': 1, 'duelLost': 1, 'duelWon': 2, 'totalClearance': 6, 'interceptionWon': 3, 'wasFouled': 1, 'fouls': 1, 'totalOffside': 1, 'minutesPlayed': 90, 'touches': 46, 'rating': 6.6}}, 'ivan-ramis': {'position': (0, 1, 0, 0), 'substitution': (1, 0), 'statistics': {'totalPass': 43, 'accuratePass': 39, 'totalLongBalls': 8, 'accurateLongBalls': 6, 'aerialWon': 3, 'duelWon': 8, 'onTargetScoringAttempt': 2, 'goals': 1, 'totalClearance': 6, 'interceptionWon': 5, 'totalTackle': 3, 'wasFouled': 2, 'minutesPlayed': 90, 'touches': 62, 'rating': 8.2}}, 'david-junca': {'position': (0, 1, 0, 0), 'substitution': (1, 0), 'statistics': {'totalPass': 46, 'accuratePass': 36, 'totalLongBalls': 12, 'accurateLongBalls': 8, 'totalCross': 4, 'aerialWon': 1, 'duelLost': 2, 'duelWon': 7, 'totalClearance': 2, 'interceptionWon': 4, 'totalTackle': 5, 'penaltyConceded': 1, 'wasFouled': 1, 'fouls': 2, 'minutesPlayed': 90, 'touches': 75, 'rating': 6.8, 'keyPass': 2}}, 'cristian-rivera': {'position': (0, 0, 1, 0), 'substitution': (1, 0), 'statistics': {'totalPass': 34, 'accuratePass': 29, 'totalLongBalls': 4, 'accurateLongBalls': 1, 'aerialLost': 2, 'duelLost': 5, 'duelWon': 3, 'totalContest': 1, 'blockedScoringAttempt': 1, 'interceptionWon': 2, 'totalTackle': 3, 'fouls': 2, 'minutesPlayed': 90, 'touches': 42, 'rating': 6.6}}, 'dani-garcia': {'position': (0, 0, 1, 0), 'substitution': (1, 0), 'statistics': {'totalPass': 54, 'accuratePass': 43, 'totalLongBalls': 14, 'accurateLongBalls': 6, 'aerialWon': 2, 'duelLost': 4, 'duelWon': 8, 'shotOffTarget': 1, 'totalClearance': 1, 'interceptionWon': 5, 'totalTackle': 4, 'wasFouled': 2, 'fouls': 5, 'minutesPlayed': 90, 'touches': 67, 'rating': 7.4, 'keyPass': 2}}, 'bebe': {'position': (0, 0, 1, 0), 'substitution': (1, 0), 'statistics': {'totalPass': 28, 'accuratePass': 20, 'totalLongBalls': 3, 'accurateLongBalls': 2, 'goalAssist': 1, 'totalCross': 20, 'accurateCross': 4, 'aerialLost': 1, 'duelLost': 4, 'totalContest': 3, 'onTargetScoringAttempt': 2, 'minutesPlayed': 85, 'touches': 61, 'rating': 6.6, 'keyPass': 3}}, 'adrian-gonzalez': {'position': (0, 0, 1, 0), 'substitution': (1, 0), 'statistics': {'totalPass': 22, 'accuratePass': 16, 'totalCross': 1, 'aerialLost': 4, 'duelLost': 6, 'duelWon': 2, 'dispossessed': 1, 'shotOffTarget': 1, 'onTargetScoringAttempt': 1, 'blockedScoringAttempt': 1, 'totalClearance': 1, 'totalTackle': 2, 'fouls': 1, 'minutesPlayed': 79, 'touches': 32, 'rating': 6.7, 'keyPass': 1}}, 'takashi-inui': {'position': (0, 0, 1, 0), 'substitution': (1, 0), 'statistics': {'totalPass': 26, 'accuratePass': 23, 'totalLongBalls': 1, 'accurateLongBalls': 1, 'totalCross': 3, 'aerialWon': 1, 'duelLost': 1, 'duelWon': 5, 'blockedScoringAttempt': 1, 'interceptionWon': 2, 'totalTackle': 2, 'wasFouled': 2, 'fouls': 1, 'minutesPlayed': 74, 'touches': 44, 'rating': 6.7, 'keyPass': 2}}, 'kike-garcia': {'position': (0, 0, 0, 1), 'substitution': (1, 0), 'statistics': {'totalPass': 22, 'accuratePass': 14, 'aerialLost': 6, 'duelLost': 12, 'duelWon': 6, 'dispossessed': 1, 'totalContest': 1, 'onTargetScoringAttempt': 1, 'totalTackle': 1, 'wasFouled': 5, 'fouls': 4, 'minutesPlayed': 90, 'touches': 37, 'rating': 6.8, 'keyPass': 1}}, 'ruben-pena': {'position': (0, 0, 1, 0), 'substitution': (0, 1), 'statistics': {'totalPass': 2, 'totalCross': 1, 'duelLost': 1, 'duelWon': 2, 'totalContest': 3, 'wonContest': 2, 'minutesPlayed': 16, 'touches': 8, 'rating': 6.3}}, 'sergi-enrich': {'position': (0, 0, 0, 1), 'substitution': (0, 1), 'statistics': {'totalPass': 3, 'accuratePass': 2, 'totalLongBalls': 2, 'accurateLongBalls': 1, 'duelWon': 1, 'totalTackle': 1, 'minutesPlayed': 11, 'touches': 4, 'rating': 6.6}}, 'pedro-leon': {'position': (0, 0, 1, 0), 'substitution': (0, 1), 'statistics': {'totalPass': 2, 'accuratePass': 2, 'shotOffTarget': 1, 'minutesPlayed': 5, 'touches': 4, 'rating': 6.5}}, 'yoel-rodriguez': {'position': (1, 0, 0, 0), 'substitution': (0, 1), 'statistics': {}}, 'mauro-dos-santos': {'position': (0, 1, 0, 0), 'substitution': (0, 1), 'statistics': {}}, 'antonio-luna': {'position': (0, 1, 0, 0), 'substitution': (0, 1), 'statistics': {}}, 'jota-peleteiro': {'position': (0, 0, 1, 0), 'substitution': (0, 1), 'statistics': {}}}}"
